82003142,12:54:40,Me,1
82003142,12:54:47,Me,1
82003142,18:18:31,Me,2
82003142,18:31:45,Me,2
82003147,12:37:42,Me,2
82003147,18:18:32,Me,3
82003147,18:31:47,Me,1
82003152,12:30:57,Me,2
82003152,12:54:35,Me,1
82003152,18:18:33,Me,2
82003152,18:31:48,Me,3
82003157,18:18:34,Me,3
82003157,18:31:50,Me,1
82003162,18:18:36,Me,3
82003162,18:31:51,Me,1
82003167,18:18:37,Me,2
82003167,18:31:52,Me,1
82003172,18:18:39,Me,1
82003172,18:31:53,Me,1
82003177,13:11:46,Me,2
82003177,18:18:40,Me,3
82003177,18:31:55,Me,2
82003182,12:38:29,Me,3
82003182,18:18:41,Me,1
82003182,18:31:56,Me,3
82003182,18:33:44,Me,2
82003187,12:54:41,Me,2
82003187,18:18:43,Me,1
82003187,18:31:58,Me,2
82003192,18:18:45,Me,1
82003192,18:31:59,Me,3
82003197,12:32:35,Me,2
82003197,18:18:47,Me,2
82003197,18:32:00,Me,1
82003197,18:33:37,Me,3
82003207,12:33:44,Me,3
82003207,12:37:47,Me,3
82003212,18:33:36,Me,3
82003217,12:37:52,Me,1
82003222,12:31:03,Me,1
82003222,18:34:07,Me,3
82003227,12:38:24,Me,1
82003232,13:11:49,Me,3
82003232,18:35:59,Me,2
82003242,13:11:45,Me,2
82003242,18:35:30,Me,3
82003247,13:11:37,Me,1
82003252,12:30:19,Me,2
82003252,12:31:08,Me,1
82003252,12:38:29,Me,2
82003252,13:11:12,Me,3
82003257,18:34:02,Me,1
82003262,18:36:05,Me,1
82003272,12:54:55,Me,2
82003277,12:37:57,Me,2
82003277,13:11:28,Me,3
82003287,12:38:13,Me,3
82003287,12:54:55,Me,2
82003287,13:11:44,Me,1
82003287,18:35:43,Me,2
82003292,12:37:48,Me,1
82003292,12:54:40,Me,3
82003292,13:11:21,Me,3
82003297,12:33:33,Me,2
82003307,13:11:29,Me,1
82003317,13:11:43,Me,3
82003317,18:34:25,Me,1
82003327,18:34:03,Me,1
82003327,18:36:10,Me,1
82003332,13:11:12,Me,3
82003332,18:33:43,Me,1
82003337,12:38:02,Me,1
82003352,12:55:13,Me,3
82003352,13:11:16,Me,1
82003352,13:11:23,Me,2
82003357,18:33:37,Me,1
82003362,04:26:48,Me,2
82003362,18:33:58,Me,2
82003367,12:54:24,Me,1
82003367,18:35:55,Me,1
82003367,18:35:59,Me,2
82003372,12:30:54,Me,3
82003372,12:54:38,Me,3
82003372,18:33:54,Me,2
82003372,18:36:12,Me,2
82003372,18:36:23,Me,1
82003387,12:54:25,Me,2
82003387,13:11:29,Me,3
82003387,18:36:24,Me,2
82003397,12:38:22,Me,2
82003402,18:35:27,Me,1
82003412,13:11:48,Me,1
82003417,18:35:37,Me,3
82003427,12:37:57,Me,1
82003427,18:33:47,Me,2
82003432,12:54:23,Me,3
82003437,18:33:46,Me,3
82003442,13:11:08,Me,3
82003442,18:33:48,Me,2
82003447,12:55:13,Me,3
82003452,13:11:31,Me,2
82003457,12:54:54,Me,2
82003462,12:37:48,Me,2
82003462,18:36:18,Me,2
82003467,12:38:32,Me,1
82003472,18:36:17,Me,1
82003477,12:55:12,Me,1
82003477,12:55:22,Me,2
82003487,18:33:51,Me,2
82003492,13:11:25,Me,3
82003497,12:54:27,Me,3
82003507,12:38:22,Me,2
82003507,18:36:07,Me,3
82003512,12:55:17,Me,3
82003517,18:35:39,Me,2
82003522,13:11:48,Me,3
82003532,18:34:22,Me,2
82003542,18:33:58,Me,3
82003000,12:55:02,Me,1
82003000,18:17:51,Me,3
82003000,18:28:34,Me,2
82003005,12:32:04,Me,2
82003005,18:17:52,Me,2
82003005,18:21:55,Me,2
82003005,18:28:44,Me,1
82003005,18:35:28,Me,3
82003010,18:17:53,Me,3
82003010,18:28:57,Me,3
82003010,18:34:13,Me,2
82003015,18:17:54,Me,3
82003015,18:29:13,Me,3
82003015,18:35:50,Me,2
82003020,12:37:56,Me,2
82003020,12:38:02,Me,3
82003020,18:17:55,Me,2
82003020,18:29:24,Me,2
82003025,18:17:56,Me,2
82003025,18:29:42,Me,1
82003025,18:36:19,Me,2
82003030,18:17:57,Me,2
82003030,18:30:03,Me,3
82003035,13:11:05,Me,2
82003035,18:17:59,Me,1
82003035,18:30:19,Me,3
82003035,18:35:27,Me,3
82003040,18:18:00,Me,2
82003040,18:30:31,Me,3
82003046,12:32:01,Me,3
82003046,18:18:02,Me,1
82003046,18:30:40,Me,1
82003046,18:34:26,Me,3
82003046,18:36:21,Me,3
82003051,12:55:02,Me,1
82003051,13:11:10,Me,3
82003051,18:18:03,Me,1
82003051,18:30:54,Me,3
82003056,18:18:05,Me,3
82003056,18:31:19,Me,2
82003061,18:18:07,Me,3
82003061,18:31:21,Me,2
82003066,12:55:00,Me,2
82003066,18:18:08,Me,3
82003066,18:31:22,Me,2
82003073,12:32:34,Me,2
82003073,18:18:10,Me,1
82003073,18:31:24,Me,2
82003073,18:34:20,Me,1
82003078,12:55:10,Me,1
82003078,18:18:12,Me,3
82003078,18:31:26,Me,3
82003078,18:36:26,Me,3
82003083,18:18:13,Me,1
82003083,18:31:27,Me,3
82003088,12:37:47,Me,1
82003088,18:18:15,Me,1
82003088,18:31:28,Me,1
82003093,18:18:16,Me,2
82003093,18:31:29,Me,3
82003098,13:11:15,Me,2
82003098,18:18:17,Me,2
82003098,18:31:31,Me,1
82003103,18:18:18,Me,1
82003103,18:31:33,Me,3
82003108,18:18:19,Me,2
82003108,18:31:35,Me,3
82003113,12:38:08,Me,2
82003113,12:54:30,Me,3
82003113,18:18:21,Me,2
82003113,18:31:37,Me,3
82003118,18:18:22,Me,2
82003118,18:31:39,Me,1
82003123,13:11:33,Me,2
82003123,18:18:25,Me,2
82003123,18:31:41,Me,1
82003123,18:35:48,Me,3
82003128,12:55:09,Me,2
82003128,18:18:26,Me,2
82003128,18:31:42,Me,3
82003133,12:33:06,Me,2
82003133,13:12:02,Me,3
82003133,18:18:27,Me,3
82003133,18:31:43,Me,2
82003138,12:38:20,Me,1
82003138,18:18:29,Me,1
82003138,18:31:44,Me,3
82003143,18:18:31,Me,2
82003143,18:31:45,Me,3
82003148,18:18:32,Me,1
82003148,18:31:47,Me,2
82003153,13:11:06,Me,1
82003153,18:18:33,Me,3
82003153,18:31:48,Me,2
82003158,12:33:01,Me,3
82003158,18:18:35,Me,2
82003158,18:31:50,Me,2
82003163,18:18:36,Me,1
82003163,18:31:51,Me,1
82003163,18:33:45,Me,2
82003168,18:18:38,Me,3
82003168,18:31:52,Me,1
82003168,18:34:20,Me,2
82003173,13:11:41,Me,1
82003173,18:18:39,Me,1
82003173,18:31:53,Me,2
82003173,18:34:33,Me,2
82003178,12:54:35,Me,1
82003178,18:18:40,Me,3
82003178,18:31:55,Me,1
82003183,12:54:27,Me,3
82003183,18:18:42,Me,3
82003183,18:31:56,Me,3
82003188,18:18:43,Me,3
82003188,18:31:58,Me,1
82003193,18:18:46,Me,1
82003193,18:31:59,Me,1
82003198,18:18:48,Me,2
82003198,18:32:00,Me,3
82003198,18:36:00,Me,1
82003208,18:34:32,Me,1
82003208,18:35:44,Me,1
82003213,12:31:57,Me,3
82003213,12:37:37,Me,1
82003223,18:35:49,Me,2
82003238,12:54:22,Me,2
82003238,13:11:11,Me,3
82003238,18:33:53,Me,2
82003243,12:38:27,Me,1
82003248,12:30:13,Me,2
82003248,12:38:03,Me,1
82003258,12:38:19,Me,1
82003258,13:11:25,Me,1
82003263,12:32:53,Me,3
82003273,18:33:56,Me,3
82003273,18:34:20,Me,1
82003278,18:33:57,Me,1
82003283,12:32:14,Me,2
82003283,12:38:17,Me,1
82003283,18:33:59,Me,3
82003283,18:36:19,Me,2
82003293,18:34:29,Me,3
82003298,12:37:37,Me,1
82003308,12:54:27,Me,2
82003323,13:11:37,Me,1
82003323,18:34:03,Me,3
82003323,18:34:13,Me,3
82003328,12:54:40,Me,1
82003328,12:55:18,Me,1
82003328,18:35:36,Me,3
82003333,18:35:34,Me,1
82003343,13:11:10,Me,3
82003348,12:55:07,Me,1
82003348,13:11:57,Me,2
82003348,18:35:35,Me,2
82003353,12:55:08,Me,1
82003353,18:34:31,Me,3
82003373,18:36:13,Me,2
82003393,12:55:01,Me,1
82003393,18:33:46,Me,2
82003398,12:37:59,Me,1
82003398,12:38:12,Me,1
82003398,12:54:34,Me,1
82003403,12:32:07,Me,1
82003403,12:38:33,Me,1
82003408,12:55:14,Me,1
82003423,12:37:53,Me,3
82003423,13:11:18,Me,2
82003433,12:38:05,Me,3
82003433,12:38:05,Me,3
82003438,18:33:41,Me,1
82003458,12:31:52,Me,3
82003458,12:32:56,Me,3
82003458,12:54:46,Me,2
82003463,18:33:59,Me,2
82003473,12:55:15,Me,3
82003488,12:54:59,Me,2
82003493,18:35:56,Me,1
82003498,13:11:46,Me,3
82003498,18:34:02,Me,3
82003508,13:11:34,Me,1
82003508,18:34:30,Me,2
82003513,18:33:46,Me,1
82003518,12:54:37,Me,1
82003518,18:36:14,Me,3
82003523,12:38:27,Me,2
82003527,13:11:40,Me,3
82003533,12:38:15,Me,1
82003538,12:31:42,Me,2
82003538,12:37:42,Me,2
82003538,18:33:52,Me,3
82003543,12:38:04,Me,1
82003543,18:34:23,Me,1
82003548,12:37:38,Me,3
82003553,18:34:05,Me,3
82003553,18:36:17,Me,2
82003558,12:37:41,Me,3
82003563,12:55:16,Me,2
82003563,13:11:35,Me,2
82003563,18:34:18,Me,1
82003568,18:36:15,Me,2
82003573,12:38:28,Me,2
82003573,12:55:08,Me,1
82003573,18:34:09,Me,2
82003578,12:38:30,Me,1
82003593,18:36:02,Me,2
82003598,12:38:26,Me,3
82003598,13:11:56,Me,1
82003598,18:33:49,Me,2
82003603,18:36:17,Me,1
82003608,12:55:02,Me,2
82003618,12:54:53,Me,2
82003001,18:17:51,Me,2
82003001,18:28:37,Me,2
82003001,18:34:11,Me,2
82003006,12:38:20,Me,3
82003006,12:38:27,Me,3
82003006,18:17:52,Me,3
82003006,18:28:46,Me,1
82003011,18:17:53,Me,3
82003011,18:29:03,Me,1
82003016,18:17:54,Me,1
82003016,18:29:15,Me,2
82003021,18:17:55,Me,1
82003021,18:29:28,Me,1
82003026,18:17:56,Me,3
82003026,18:21:56,Me,1
82003026,18:29:46,Me,3
82003031,13:11:14,Me,1
82003031,13:11:53,Me,1
82003031,18:17:58,Me,3
82003031,18:30:06,Me,2
82003031,18:35:36,Me,2
82003036,18:18:00,Me,3
82003036,18:30:23,Me,1
82003041,18:18:01,Me,3
82003041,18:30:31,Me,1
82003041,18:33:53,Me,3
82003047,18:18:02,Me,2
82003047,18:30:42,Me,2
82003052,13:11:59,Me,3
82003052,18:18:04,Me,3
82003052,18:30:56,Me,1
82003052,18:33:44,Me,3
82003057,18:18:06,Me,2
82003057,18:31:20,Me,3
82003062,12:37:59,Me,3
82003062,18:18:07,Me,2
82003062,18:31:21,Me,2
82003067,12:55:09,Me,1
82003067,13:11:33,Me,2
82003067,13:11:36,Me,3
82003067,13:11:52,Me,2
82003067,18:18:09,Me,3
82003067,18:31:23,Me,3
82003067,18:34:04,Me,3
82003074,18:18:10,Me,1
82003074,18:31:24,Me,3
82003074,18:35:54,Me,2
82003079,13:11:21,Me,3
82003079,18:18:12,Me,2
82003079,18:31:26,Me,1
82003084,12:38:33,Me,2
82003084,12:54:28,Me,1
82003084,18:18:13,Me,2
82003084,18:31:28,Me,3
82003084,18:34:30,Me,3
82003084,18:35:26,Me,2
82003084,18:35:54,Me,3
82003089,18:18:15,Me,3
82003089,18:31:28,Me,3
82003094,18:18:16,Me,2
82003094,18:21:57,Me,3
82003094,18:31:30,Me,2
82003099,18:18:17,Me,1
82003099,18:31:32,Me,1
82003104,12:32:20,Me,2
82003104,12:33:26,Me,3
82003104,13:11:05,Me,1
82003104,13:11:07,Me,2
82003104,18:18:18,Me,2
82003104,18:31:33,Me,2
82003109,18:18:20,Me,2
82003109,18:31:35,Me,1
82003109,18:35:59,Me,2
82003114,12:54:36,Me,3
82003114,13:11:18,Me,3
82003114,13:11:43,Me,2
82003114,13:11:59,Me,3
82003114,18:18:21,Me,1
82003114,18:31:37,Me,3
82003114,18:34:29,Me,3
82003114,18:35:57,Me,3
82003119,18:18:23,Me,2
82003119,18:31:39,Me,3
82003119,18:33:50,Me,1
82003124,18:18:25,Me,3
82003124,18:31:41,Me,2
82003124,18:35:42,Me,2
82003129,18:18:26,Me,3
82003129,18:31:42,Me,2
82003134,18:18:28,Me,2
82003134,18:31:43,Me,2
82003139,12:31:08,Me,1
82003139,12:38:21,Me,3
82003139,12:55:16,Me,1
82003139,18:18:29,Me,1
82003139,18:31:45,Me,3
82003144,12:38:35,Me,1
82003144,13:11:16,Me,2
82003144,18:18:31,Me,2
82003144,18:31:46,Me,3
82003149,12:30:31,Me,3
82003149,18:18:32,Me,1
82003149,18:31:47,Me,1
82003154,12:55:05,Me,2
82003154,13:11:56,Me,2
82003154,18:18:34,Me,2
82003154,18:31:49,Me,3
82003159,12:38:01,Me,3
82003159,18:18:35,Me,3
82003159,18:31:51,Me,1
82003164,18:18:37,Me,1
82003164,18:31:51,Me,1
82003169,18:18:38,Me,2
82003169,18:31:52,Me,2
82003174,12:54:41,Me,2
82003174,18:18:39,Me,2
82003174,18:31:54,Me,2
82003174,18:33:39,Me,1
82003174,18:33:49,Me,1
82003179,12:54:24,Me,2
82003179,18:18:41,Me,2
82003179,18:21:56,Me,1
82003179,18:31:55,Me,2
82003179,18:34:14,Me,1
82003184,12:32:28,Me,3
82003184,18:18:42,Me,2
82003184,18:31:57,Me,2
82003184,18:34:24,Me,3
82003189,18:18:44,Me,1
82003189,18:31:58,Me,1
82003194,12:37:55,Me,2
82003194,13:11:39,Me,3
82003194,18:18:46,Me,3
82003194,18:31:59,Me,2
82003199,12:38:23,Me,2
82003199,18:18:48,Me,1
82003199,18:32:01,Me,1
82003204,18:36:24,Me,1
82003209,12:55:14,Me,1
82003234,18:34:05,Me,1
82003234,18:35:43,Me,3
82003239,18:36:03,Me,1
82003239,18:36:22,Me,1
82003244,12:38:34,Me,3
82003244,13:11:15,Me,2
82003249,13:11:11,Me,2
82003254,18:34:19,Me,2
82003259,13:11:29,Me,3
82003264,12:32:59,Me,3
82003269,12:37:57,Me,1
82003269,18:36:06,Me,2
82003274,18:35:44,Me,1
82003279,12:32:48,Me,2
82003304,18:34:26,Me,1
82003309,13:12:04,Me,1
82003324,18:36:05,Me,2
82003329,12:54:22,Me,1
82003339,12:55:06,Me,2
82003344,13:11:50,Me,1
82003344,18:33:38,Me,2
82003344,18:35:41,Me,1
82003349,18:36:20,Me,1
82003359,18:34:19,Me,1
82003359,18:35:50,Me,1
82003364,12:54:40,Me,2
82003364,13:11:54,Me,2
82003369,18:34:33,Me,3
82003374,12:31:09,Me,2
82003384,18:33:41,Me,2
82003389,13:11:26,Me,3
82003409,12:54:50,Me,2
82003409,18:33:54,Me,1
82003424,18:34:22,Me,2
82003434,13:11:35,Me,1
82003439,12:38:05,Me,1
82003444,12:38:03,Me,1
82003444,13:11:09,Me,1
82003444,18:36:08,Me,3
82003449,18:33:40,Me,3
82003449,18:36:24,Me,2
82003454,18:35:58,Me,3
82003464,12:37:38,Me,2
82003464,18:35:40,Me,3
82003474,18:34:14,Me,3
82003474,18:35:35,Me,3
82003474,18:36:03,Me,1
82003479,18:34:17,Me,3
82003489,13:11:20,Me,2
82003499,12:38:15,Me,1
82003509,12:54:35,Me,3
82003509,12:55:15,Me,1
82003519,12:37:54,Me,2
82003524,18:34:28,Me,2
82003529,18:34:10,Me,2
82003534,13:11:17,Me,1
82003539,13:11:31,Me,1
82003539,18:36:26,Me,1
82003559,13:11:41,Me,3
82003564,13:11:32,Me,1
82003564,13:12:04,Me,3
82003584,12:37:37,Me,3
82003584,13:11:34,Me,3
82003584,18:34:31,Me,3
82003589,18:35:37,Me,2
82003594,18:35:52,Me,2
82003599,12:37:40,Me,2
82003599,13:11:37,Me,3
82003599,18:33:59,Me,1
82003599,18:34:11,Me,3
82003604,12:31:30,Me,3
82003614,18:36:13,Me,2
82003619,18:35:31,Me,2
82003624,12:38:06,Me,3
82003624,18:34:16,Me,3
82003639,12:31:17,Me,1
82003649,13:11:27,Me,2
82003649,18:34:18,Me,1
82003654,12:33:31,Me,2
82003654,18:34:15,Me,1
82003654,18:34:31,Me,1
82003659,12:38:31,Me,2
82003664,12:31:49,Me,3
82003685,12:32:39,Me,1
82003691,12:54:23,Me,1
82003691,13:11:38,Me,3
82003691,13:12:03,Me,1
82003696,12:55:04,Me,2
82003706,12:55:03,Me,1
82003716,04:27:50,Me,3
82003716,18:36:22,Me,3
82003721,12:38:19,Me,1
82003721,12:38:21,Me,2
82003731,13:11:47,Me,3
82003759,12:38:28,Me,2
82003764,12:54:59,Me,2
82003770,18:34:19,Me,3
82003002,18:17:51,Me,3
82003002,18:28:40,Me,2
82003002,18:35:49,Me,2
82003002,18:36:11,Me,1
82003007,18:17:52,Me,3
82003007,18:28:48,Me,1
82003012,13:11:22,Me,2
82003012,18:17:53,Me,2
82003012,18:29:04,Me,3
82003017,18:17:54,Me,3
82003017,18:29:17,Me,3
82003022,12:38:04,Me,1
82003022,18:17:55,Me,2
82003022,18:29:32,Me,1
82003022,18:35:26,Me,1
82003027,18:17:56,Me,3
82003027,18:29:51,Me,3
82003032,12:30:24,Me,1
82003032,18:17:58,Me,3
82003032,18:30:10,Me,1
82003032,18:36:19,Me,2
82003037,12:54:42,Me,2
82003037,12:55:21,Me,2
82003037,18:18:00,Me,2
82003037,18:30:24,Me,1
82003043,12:37:58,Me,1
82003043,18:18:01,Me,3
82003043,18:30:33,Me,3
82003048,18:18:03,Me,3
82003048,18:30:48,Me,1
82003053,12:54:32,Me,1
82003053,13:11:20,Me,1
82003053,18:18:04,Me,3
82003053,18:31:01,Me,2
82003053,18:31:18,Me,3
82003058,18:18:06,Me,3
82003058,18:31:20,Me,3
82003058,18:33:41,Me,1
82003058,18:34:22,Me,2
82003063,18:18:07,Me,3
82003063,18:31:21,Me,1
82003070,12:38:15,Me,3
82003070,12:38:19,Me,3
82003070,12:55:04,Me,3
82003070,18:18:09,Me,2
82003070,18:31:23,Me,1
82003075,18:18:10,Me,3
82003075,18:31:25,Me,3
82003075,18:36:03,Me,2
82003080,12:38:19,Me,2
82003080,18:18:12,Me,3
82003080,18:31:26,Me,2
82003080,18:33:52,Me,3
82003085,12:38:10,Me,2
82003085,18:18:13,Me,1
82003085,18:31:28,Me,2
82003090,18:18:15,Me,2
82003090,18:31:29,Me,1
82003095,18:18:16,Me,2
82003095,18:31:30,Me,3
82003100,13:11:39,Me,2
82003100,18:18:17,Me,2
82003100,18:31:32,Me,1
82003100,18:35:48,Me,2
82003105,18:18:18,Me,1
82003105,18:31:34,Me,2
82003110,12:31:52,Me,2
82003110,18:18:20,Me,1
82003110,18:31:36,Me,1
82003110,18:36:24,Me,1
82003115,13:11:47,Me,2
82003115,18:18:21,Me,1
82003115,18:31:38,Me,2
82003120,13:11:53,Me,1
82003120,13:11:56,Me,1
82003120,18:18:23,Me,3
82003120,18:31:39,Me,2
82003120,18:35:44,Me,2
82003125,12:37:38,Me,3
82003125,18:18:25,Me,3
82003125,18:31:41,Me,3
82003130,12:31:00,Me,1
82003130,18:18:27,Me,3
82003130,18:31:42,Me,1
82003135,12:55:18,Me,3
82003135,18:18:28,Me,3
82003135,18:31:44,Me,2
82003135,18:33:34,Me,2
82003140,18:18:30,Me,1
82003140,18:21:57,Me,3
82003140,18:31:45,Me,3
82003140,18:36:07,Me,2
82003145,12:33:04,Me,3
82003145,13:12:01,Me,3
82003145,18:18:31,Me,2
82003145,18:31:46,Me,2
82003145,18:36:15,Me,1
82003150,13:11:27,Me,3
82003150,18:18:32,Me,3
82003150,18:31:48,Me,1
82003150,18:34:21,Me,2
82003155,18:18:34,Me,1
82003155,18:31:49,Me,2
82003160,18:18:35,Me,1
82003160,18:31:51,Me,2
82003165,12:55:19,Me,1
82003165,18:18:37,Me,1
82003165,18:31:51,Me,2
82003170,18:18:38,Me,1
82003170,18:21:55,Me,3
82003170,18:31:53,Me,3
82003170,18:36:01,Me,2
82003175,12:55:10,Me,3
82003175,18:18:39,Me,2
82003175,18:31:54,Me,1
82003175,18:34:10,Me,2
82003175,18:35:32,Me,1
82003180,12:54:30,Me,2
82003180,12:55:20,Me,3
82003180,13:12:02,Me,2
82003180,18:18:41,Me,2
82003180,18:31:56,Me,1
82003185,12:38:26,Me,1
82003185,18:18:42,Me,1
82003185,18:31:57,Me,3
82003190,18:18:44,Me,3
82003190,18:31:58,Me,2
82003190,18:34:27,Me,2
82003195,18:18:46,Me,3
82003195,18:31:59,Me,3
82003200,12:55:02,Me,2
82003220,18:33:41,Me,1
82003225,18:34:06,Me,3
82003225,18:35:45,Me,3
82003230,13:11:38,Me,1
82003230,18:34:12,Me,2
82003235,12:37:42,Me,1
82003235,13:11:07,Me,1
82003235,13:11:33,Me,3
82003240,12:38:24,Me,3
82003240,13:11:06,Me,1
82003240,18:35:26,Me,1
82003245,13:11:06,Me,3
82003245,18:36:00,Me,2
82003260,18:36:14,Me,2
82003275,18:34:07,Me,3
82003280,12:55:01,Me,2
82003295,12:54:51,Me,3
82003295,13:11:18,Me,2
82003300,12:55:13,Me,1
82003305,12:38:05,Me,3
82003310,18:34:12,Me,3
82003320,13:11:05,Me,3
82003320,13:11:39,Me,1
82003325,12:37:51,Me,2
82003345,18:35:46,Me,2
82003350,18:36:17,Me,1
82003360,12:54:47,Me,1
82003360,18:33:41,Me,1
82003365,12:55:12,Me,2
82003365,18:36:14,Me,1
82003375,12:54:23,Me,1
82003375,12:54:43,Me,3
82003375,18:35:38,Me,2
82003380,12:55:11,Me,1
82003385,12:38:13,Me,1
82003385,18:33:49,Me,2
82003385,18:36:22,Me,3
82003390,12:55:15,Me,2
82003395,12:30:33,Me,1
82003395,18:33:42,Me,2
82003400,18:34:28,Me,1
82003405,12:38:11,Me,1
82003405,13:11:16,Me,2
82003405,13:11:28,Me,3
82003405,18:34:01,Me,3
82003415,18:35:27,Me,1
82003425,18:36:01,Me,3
82003430,12:38:25,Me,3
82003430,13:11:42,Me,3
82003430,18:33:51,Me,1
82003435,13:11:58,Me,3
82003440,12:33:39,Me,3
82003440,12:38:30,Me,1
82003440,12:54:49,Me,3
82003440,18:33:46,Me,1
82003445,13:11:13,Me,1
82003445,18:34:15,Me,1
82003445,18:35:32,Me,2
82003450,12:37:46,Me,1
82003455,12:32:29,Me,2
82003460,12:54:51,Me,2
82003460,18:34:20,Me,2
82003465,12:55:21,Me,1
82003470,13:12:05,Me,1
82003480,12:54:44,Me,1
82003485,12:38:14,Me,2
82003485,12:54:45,Me,1
82003485,18:33:53,Me,2
82003490,12:33:16,Me,3
82003495,18:33:57,Me,2
82003495,18:36:04,Me,1
82003500,12:54:29,Me,2
82003505,12:38:01,Me,3
82003505,18:36:16,Me,1
82003510,12:38:04,Me,3
82003510,18:34:00,Me,2
82003520,18:35:28,Me,2
82003525,12:37:44,Me,1
82003525,12:37:46,Me,3
82003525,18:34:29,Me,2
82003530,13:12:00,Me,1
82003530,18:33:44,Me,3
82003530,18:35:43,Me,3
82003535,18:34:26,Me,1
82003540,12:54:51,Me,1
82003540,12:55:10,Me,3
82003540,18:34:24,Me,2
82003550,12:38:29,Me,3
82003550,13:12:00,Me,2
82003555,18:35:47,Me,3
82003565,18:34:31,Me,3
82003565,18:35:26,Me,3
82003570,18:33:56,Me,3
82003580,13:11:47,Me,3
82003580,18:35:44,Me,2
82003590,12:38:18,Me,2
82003590,18:35:40,Me,1
82003595,12:33:39,Me,1
82003595,12:37:50,Me,3
82003595,12:54:57,Me,1
82003600,12:54:33,Me,3
82003605,12:37:58,Me,2
82003615,13:11:45,Me,3
82003620,12:54:36,Me,3
82003630,12:37:51,Me,3
82003630,18:36:19,Me,1
82003635,12:54:48,Me,2
82003645,13:11:11,Me,2
82003645,13:11:46,Me,2
82003645,13:12:00,Me,3
82003660,12:38:31,Me,2
82003660,12:54:49,Me,1
82003671,12:38:11,Me,3
82003671,12:55:08,Me,3
82003671,18:34:22,Me,1
82003676,12:38:07,Me,1
82003676,18:33:48,Me,3
82003681,12:30:38,Me,3
82003681,13:11:19,Me,2
82003681,18:35:33,Me,3
82003681,18:36:26,Me,1
82003686,12:33:43,Me,1
82003686,13:11:19,Me,1
82003686,13:11:24,Me,1
82003707,12:54:22,Me,2
82003707,12:54:37,Me,3
82003707,12:54:51,Me,1
82003707,12:55:19,Me,3
82003727,12:33:48,Me,3
82003727,12:38:18,Me,3
82003732,12:38:09,Me,3
82003737,12:55:16,Me,2
82003743,18:36:23,Me,3
82003749,12:37:39,Me,3
82003749,12:37:56,Me,2
82003749,12:54:52,Me,3
82003755,12:54:35,Me,3
82003755,13:11:55,Me,3
82003755,18:34:18,Me,2
82003772,12:37:50,Me,3
82003772,13:11:22,Me,2
82003777,12:37:47,Me,3
82003777,13:11:28,Me,2
82003777,13:11:43,Me,1
82003783,12:31:26,Me,2
82003783,13:11:56,Me,1
82003789,12:31:12,Me,2
82003789,12:37:41,Me,2
82003794,12:54:27,Me,2
82003799,13:11:23,Me,2
82003003,18:17:51,Me,3
82003003,18:28:41,Me,1
